Drug_ID,Gene_ID,Disease_ID
1114,17,5290
1114,17,1708
1114,17,5087
1114,17,3136
1114,17,5355
2938,359,4451
2942,456,1429
764,112,1141
764,112,3721
764,112,2159
764,112,1212
1120,558,1713
1120,558,5361
1120,558,5181
1120,558,4721
1120,558,5622
1120,558,5162
1120,558,1112
1120,558,2659
2939,57,2085
2939,57,2521
2939,57,4813
233,850,1623
97,1152,3730
97,1152,1921
510,221,2432
3932,141,1128
4458,256,1754
4458,256,4038
1350,48,2661
1350,48,4640
1350,48,4966
2607,465,2573
2607,465,5459
2607,465,5354
2607,465,5388
4459,467,5585
4459,467,3922
86,699,615
86,699,38
2084,1624,685
2084,1624,4931
725,329,159
725,329,4837
923,261,5443
4461,390,896
4461,390,3894
856,790,4360
99,706,721
99,706,2038
94,1016,1968
2402,8,5185
2402,8,5148
2402,8,847
568,70,1637
1472,8,5185
1472,8,5148
1472,8,847
568,286,4939
3711,169,5371
640,882,3597
4060,124,4630
4060,124,4678
4467,246,965
4469,166,2004
4469,166,5466
4470,159,5315
4470,159,5082
4470,159,1206
4470,159,5207
4470,159,5500
4470,159,148
1650,207,871
1650,207,5051
4473,246,965
2506,17,765
2506,17,4229
2506,17,5290
2506,17,1708
2506,17,5087
2506,17,3136
2506,17,5355
311,17,765
311,17,4229
311,17,5290
311,17,1708
311,17,5087
311,17,3136
311,17,5355
146,509,3866
146,509,4409
146,509,3801
146,509,2557
865,286,4939
289,356,4298
289,356,5107
289,356,5664
2161,57,2085
2161,57,2521
2161,57,4813
2144,356,4298
2144,356,5107
2144,356,5664
61,77,5628
61,77,5484
2510,56,2443
2510,56,5586
2510,56,4313
2510,56,2612
2510,56,5284
2510,56,5661
4475,98,2904
20,534,5638
884,1456,2866
884,1456,710
884,1456,3946
884,1456,1158
4476,246,965
3237,136,220
51,70,1637
2099,17,765
2099,17,4229
2099,17,5290
2099,17,1708
2099,17,5087
2099,17,3136
2099,17,5355
2716,558,1713
2716,558,5361
2716,558,5181
2716,558,4721
2716,558,5622
2716,558,5162
2716,558,1112
2716,558,2659
1057,230,353
2216,130,3499
1088,639,2836
4480,57,2085
4480,57,2521
4480,57,4813
4481,183,5624
4481,183,1069
86,56,2443
86,56,5586
86,56,4313
86,56,2612
86,56,5284
86,56,5661
4483,391,5062
4483,391,5010
4483,391,5419
4483,391,1503
4483,391,1491
4484,183,5624
4484,183,1069
1785,21,3070
4485,1668,4485
23,179,5089
23,179,315
23,179,4500
23,179,4836
23,179,3850
23,179,903
23,179,2888
23,179,290
4486,290,2356
4487,507,864
2640,356,4298
2640,356,5107
2640,356,5664
4488,246,965
1017,8,5185
1017,8,5148
1017,8,847
325,1118,3373
398,57,2085
398,57,2521
398,57,4813
2142,8,5185
2142,8,5148
2142,8,847
956,1546,536
956,1546,5013
956,1546,5434
956,1546,152
6,74,3705
681,8,5185
681,8,5148
681,8,847
3636,200,5383
4489,1226,2185
1302,207,871
1302,207,5051
123,546,5470
123,546,5159
2024,125,271
1936,8,5185
1936,8,5148
1936,8,847
907,56,2443
907,56,5586
907,56,4313
907,56,2612
907,56,5284
907,56,5661
2303,112,1141
2303,112,3721
2303,112,2159
2303,112,1212
303,56,2443
303,56,5586
303,56,4313
303,56,2612
303,56,5284
303,56,5661
1837,17,765
1837,17,4229
1837,17,5290
1837,17,1708
1837,17,5087
1837,17,3136
1837,17,5355
2221,565,389
2221,565,3007
2221,565,5311
856,17,765
856,17,4229
856,17,5290
856,17,1708
856,17,5087
856,17,3136
856,17,5355
754,57,2085
754,57,2521
754,57,4813
1479,245,1386
1224,17,765
1224,17,4229
1224,17,5290
1224,17,1708
1224,17,5087
1224,17,3136
1224,17,5355
1543,1192,870
1543,1192,4794
1543,1192,1793
1936,261,5443
2112,17,765
2112,17,4229
2112,17,5290
2112,17,1708
2112,17,5087
2112,17,3136
2112,17,5355
1297,433,2494
1297,433,4376
1297,433,4579
4495,484,4760
4495,484,5598
52,356,4298
52,356,5107
52,356,5664
4496,391,5062
4496,391,5010
4496,391,5419
4496,391,1503
4496,391,1491
103,124,4630
103,124,4678
4497,1687,3611
407,366,1853
407,366,2477
124,106,1501
1268,942,5507
1268,942,884
3266,759,124
151,6,4293
1846,57,2085
1846,57,2521
1846,57,4813
824,168,547
681,48,2661
681,48,4640
681,48,4966
4501,1904,5024
4501,1904,1727
950,35,5260
950,35,2241
2093,89,5105
2093,89,5474
4503,250,4097
4503,250,5240
4503,250,1055
63,8,5185
63,8,5148
63,8,847
4505,226,1675
4505,226,5396
4505,226,5513
295,6,4293
1168,534,5638
1005,112,1141
1005,112,3721
1005,112,2159
1005,112,1212
507,8,5185
507,8,5148
507,8,847
4506,2144,412
2451,456,1429
961,8,5185
961,8,5148
961,8,847
1376,261,5443
484,77,5628
484,77,5484
646,468,2900
646,468,4193
3186,48,2661
3186,48,4640
3186,48,4966
362,8,5185
362,8,5148
362,8,847
413,57,2085
413,57,2521
413,57,4813
1413,328,4784
667,17,765
667,17,4229
667,17,5290
667,17,1708
667,17,5087
667,17,3136
667,17,5355
173,2145,1255
173,2145,5246
4509,22,2101
4509,22,4178
4509,22,2385
4509,22,4291
246,1266,2265
246,1266,3698
4510,290,2356
2597,2146,664
4511,125,271
568,434,4016
568,434,4308
4515,241,805
4515,241,3924
4515,241,3618
4515,241,4752
4515,241,2289
4515,241,4226
4515,241,4326
4515,241,4841
4515,241,5404
4515,241,5527
4517,370,4952
4517,370,2232
299,1271,665
4518,549,3396
4518,549,4758
4519,1445,775
4519,1445,2852
4520,51,3384
4520,51,3761
4520,51,1205
4520,51,3793
1301,206,4231
4521,328,4784
2694,8,5185
2694,8,5148
2694,8,847
1012,67,1301
841,57,2085
841,57,2521
841,57,4813
2550,300,3255
2550,300,27
2550,300,1088
2550,300,5384
2363,985,1916
2363,985,1531
2363,985,3288
1895,55,4977
4523,564,4685
835,465,2573
835,465,5459
835,465,5354
835,465,5388
192,233,3176
440,230,353
30,2149,4773
30,2149,5300
1627,261,5443
835,145,5356
4524,67,1301
1294,8,5185
1294,8,5148
1294,8,847
2187,246,965
1413,17,765
1413,17,4229
1413,17,5290
1413,17,1708
1413,17,5087
1413,17,3136
1413,17,5355
450,112,1141
450,112,3721
450,112,2159
450,112,1212
1754,57,2085
1754,57,2521
1754,57,4813
4525,181,3243
4525,181,4697
4525,181,1306
4525,181,445
627,17,765
627,17,4229
627,17,5290
627,17,1708
627,17,5087
627,17,3136
627,17,5355
425,56,2443
425,56,5586
425,56,4313
425,56,2612
425,56,5284
425,56,5661
1294,46,5486
453,1388,1431
1080,50,2106
1399,2151,1102
4527,1189,5047
4527,1189,5054
1995,1272,5112
1995,1272,5610
1995,1272,1439
3684,171,2509
3684,171,5061
3684,171,1753
6,169,5371
266,89,5105
266,89,5474
4528,985,1916
4528,985,1531
4528,985,3288
459,21,3070
1117,17,765
1117,17,4229
1117,17,5290
1117,17,1708
1117,17,5087
1117,17,3136
1117,17,5355
1213,275,2219
1213,275,2069
2158,1388,1431
832,102,5266
3511,17,765
3511,17,4229
3511,17,5290
3511,17,1708
3511,17,5087
3511,17,3136
3511,17,5355
4529,352,5530
4529,352,2361
4530,571,2068
4530,571,809
1840,21,3070
1213,2152,3881
1213,2152,2832
874,453,20
874,453,5675
173,2153,512
1340,765,542
392,48,2661
392,48,4640
392,48,4966
240,55,4977
198,21,3070
568,118,3422
2072,1091,411
1413,137,1387
1120,179,5089
1120,179,315
1120,179,4500
1120,179,4836
1120,179,3850
1120,179,903
1120,179,2888
1120,179,290
568,213,2471
595,765,542
1241,207,871
1241,207,5051
1964,57,2085
1964,57,2521
1964,57,4813
2076,465,2573
2076,465,5459
2076,465,5354
2076,465,5388
1297,427,3872
1297,427,1581
681,17,765
681,17,4229
681,17,5290
681,17,1708
681,17,5087
681,17,3136
681,17,5355
4480,718,4959
4480,718,1001
4480,718,5611
4480,718,5057
4480,718,1617
2364,8,5185
2364,8,5148
2364,8,847
395,639,2836
4537,518,4112
673,261,5443
4538,290,2356
4539,166,2004
4539,166,5466
356,8,5185
356,8,5148
356,8,847
4540,1458,4778
4540,1458,5519
4540,1458,984
4540,1458,2657
4540,1458,1450
4540,1458,2902
3352,359,4451
4541,29,902
4541,29,1679
4541,29,2303
4542,159,5315
4542,159,5082
4542,159,1206
4542,159,5207
4542,159,5500
4542,159,148
866,455,2828
189,21,3070
3957,26,2638
3957,26,3272
3957,26,5259
4544,352,5530
4544,352,2361
126,106,1501
2180,1240,1072
2180,1240,1318
924,17,765
924,17,4229
924,17,5290
924,17,1708
924,17,5087
924,17,3136
924,17,5355
544,326,5344
3113,56,2443
3113,56,5586
3113,56,4313
3113,56,2612
3113,56,5284
3113,56,5661
361,2155,1678
4546,124,4630
4546,124,4678
366,356,4298
366,356,5107
366,356,5664
4548,1634,4350
3230,349,3130
3537,962,1454
161,353,5522
4549,1672,3852
2632,74,3705
449,21,3070
1580,639,2836
2148,1201,4340
1529,1057,3114
707,213,2471
4551,518,4112
4553,679,1283
4553,679,2204
4553,679,5015
4553,679,852
4553,679,2654
4553,679,5619
4553,679,2161
4553,679,843
4553,679,1424
4553,679,4631
4553,679,224
1253,290,2356
566,8,5185
566,8,5148
566,8,847
313,711,1241
313,711,530
313,711,1382
2821,92,591
4556,290,2356
898,106,1501
273,245,1386
2633,261,5443
724,74,3705
3080,57,2085
3080,57,2521
3080,57,4813
200,692,5123
596,8,5185
596,8,5148
596,8,847
872,56,2443
872,56,5586
872,56,4313
872,56,2612
872,56,5284
872,56,5661
47,56,2443
47,56,5586
47,56,4313
47,56,2612
47,56,5284
47,56,5661
4558,867,3543
4559,363,2377
4559,363,55
1413,8,5185
1413,8,5148
1413,8,847
40,17,765
40,17,4229
40,17,5290
40,17,1708
40,17,5087
40,17,3136
40,17,5355
1814,56,2443
1814,56,5586
1814,56,4313
1814,56,2612
1814,56,5284
1814,56,5661
762,29,902
762,29,1679
762,29,2303
4560,933,1151
4560,933,4793
4561,92,591
2850,8,5185
2850,8,5148
2850,8,847
4562,457,5587
3558,366,1853
3558,366,2477
3976,465,2573
3976,465,5459
3976,465,5354
3976,465,5388
2244,850,1623
4564,125,271
1204,56,2443
1204,56,5586
1204,56,4313
1204,56,2612
1204,56,5284
1204,56,5661
866,48,2661
866,48,4640
866,48,4966
4567,290,2356
158,404,1711
325,356,4298
325,356,5107
325,356,5664
164,8,5185
164,8,5148
164,8,847
419,8,5185
419,8,5148
419,8,847
409,388,4645
1902,261,5443
3441,1512,496
3441,1512,1644
3441,1512,1434
362,221,2432
308,74,3705
9,89,5105
9,89,5474
546,58,4237
546,58,2097
332,256,1754
332,256,4038
139,17,765
139,17,4229
139,17,5290
139,17,1708
139,17,5087
139,17,3136
139,17,5355
946,261,5443
1942,89,5105
1942,89,5474
4570,250,4097
4570,250,5240
4570,250,1055
484,45,5634
484,45,3146
383,278,4032
383,278,3003
383,278,5220
383,278,4589
383,278,4115
4571,996,2155
1529,290,2356
846,1359,5461
846,1359,2715
3648,17,765
3648,17,4229
3648,17,5290
3648,17,1708
3648,17,5087
3648,17,3136
3648,17,5355
384,55,4977
151,790,4360
2828,17,765
2828,17,4229
2828,17,5290
2828,17,1708
2828,17,5087
2828,17,3136
2828,17,5355
916,1269,3322
916,1269,5446
916,1269,4830
916,1269,1254
818,89,5105
818,89,5474
890,17,765
890,17,4229
890,17,5290
890,17,1708
890,17,5087
890,17,3136
890,17,5355
192,329,159
192,329,4837
1320,1137,1526
510,70,1637
345,284,4155
4581,297,1826
254,366,1853
254,366,2477
359,2161,2198
423,459,5117
423,459,3258
423,459,928
4584,197,2706
4585,134,3088
4586,67,1301
4587,200,5383
189,57,2085
189,57,2521
189,57,4813
667,356,4298
667,356,5107
667,356,5664
4589,679,1283
4589,679,2204
4589,679,5015
4589,679,852
4589,679,2654
4589,679,5619
4589,679,2161
4589,679,843
4589,679,1424
4589,679,4631
4589,679,224
943,17,765
943,17,4229
943,17,5290
943,17,1708
943,17,5087
943,17,3136
943,17,5355
4218,537,4964
4218,537,4924
4218,537,311
4218,537,1688
1966,77,5628
1966,77,5484
3281,1346,4099
3017,118,3422
667,89,5105
667,89,5474
1992,26,2638
1992,26,3272
1992,26,5259
158,48,2661
158,48,4640
158,48,4966
308,58,4237
308,58,2097
119,353,5522
1161,1596,3821
3709,1932,4992
3709,1932,355
3709,1932,5097
3709,1932,4232
695,56,2443
695,56,5586
695,56,4313
695,56,2612
695,56,5284
695,56,5661
173,1639,648
4594,457,5587
1554,21,3070
1439,65,284
1439,65,415
1439,65,5660
704,790,4360
1763,17,765
1763,17,4229
1763,17,5290
1763,17,1708
1763,17,5087
1763,17,3136
1763,17,5355
124,89,5105
124,89,5474
2179,113,3538
2179,113,4420
669,1182,5200
669,1182,5639
669,1182,9
1027,571,2068
1027,571,809
841,21,3070
357,692,5123
4597,159,5315
4597,159,5082
4597,159,1206
4597,159,5207
4597,159,5500
4597,159,148
2578,2165,1761
4599,162,4851
2899,8,5185
2899,8,5148
2899,8,847
4602,246,965
4140,177,1888
4144,8,5185
4144,8,5148
4144,8,847
3135,484,4760
3135,484,5598
4604,1631,5272
4406,145,5356
508,169,5371
348,136,220
4605,1021,5158
4605,1021,1967
4605,1021,2804
204,286,4939
368,453,20
368,453,5675
1294,989,568
510,1154,3349
510,1154,1610
4609,1422,4846
4609,1422,631
4609,1422,1150
1714,8,5185
1714,8,5148
1714,8,847
1424,21,3070
4611,326,5344
4612,290,2356
4613,10,3502
424,1266,2265
424,1266,3698
1482,1322,688
357,179,5089
357,179,315
357,179,4500
357,179,4836
357,179,3850
357,179,903
357,179,2888
357,179,290
663,56,2443
663,56,5586
663,56,4313
663,56,2612
663,56,5284
663,56,5661
271,352,5530
271,352,2361
575,328,4784
2474,720,1095
2734,65,284
2734,65,415
2734,65,5660
4618,427,3872
4618,427,1581
1332,8,5185
1332,8,5148
1332,8,847
4620,457,5587
635,169,5371
758,1413,4316
990,17,765
990,17,4229
990,17,5290
990,17,1708
990,17,5087
990,17,3136
990,17,5355
189,790,4360
91,534,5638
735,1182,5200
735,1182,5639
735,1182,9
659,77,5628
659,77,5484
4623,290,2356
1297,125,271
686,21,3070
1031,534,5638
1652,56,2443
1652,56,5586
1652,56,4313
1652,56,2612
1652,56,5284
1652,56,5661
2315,56,2443
2315,56,5586
2315,56,4313
2315,56,2612
2315,56,5284
2315,56,5661
117,171,2509
117,171,5061
117,171,1753
602,1259,1751
15,1564,2175
1657,261,5443
1483,712,1199
3511,74,3705
2863,144,2755
2863,144,2047
148,57,2085
148,57,2521
148,57,4813
680,300,3255
680,300,27
680,300,1088
680,300,5384
95,1099,1123
95,1099,167
95,1099,1474
95,1099,2635
95,1099,1384
413,1673,3455
1805,65,284
1805,65,415
1805,65,5660
2154,1230,1438
4629,1272,5112
4629,1272,5610
4629,1272,1439
818,118,3422
4630,714,2039
1994,8,5185
1994,8,5148
1994,8,847
679,213,2471
458,445,3268
2303,261,5443
529,48,2661
529,48,4640
529,48,4966
3851,497,913
3851,497,5348
3851,497,4159
3851,497,769
4633,125,271
3896,379,912
1018,834,2619
2786,497,913
2786,497,5348
2786,497,4159
2786,497,769
359,118,3422
22,48,2661
22,48,4640
22,48,4966
192,45,5634
192,45,3146
627,57,2085
627,57,2521
627,57,4813
254,21,3070
2295,46,5486
4635,183,5624
4635,183,1069
4636,22,2101
4636,22,4178
4636,22,2385
4636,22,4291
353,453,20
353,453,5675
4637,125,271
62,2174,832
270,2175,4909
544,233,3176
2353,166,2004
2353,166,5466
1273,2178,2226
4640,518,4112
3369,1675,5114
2275,17,765
2275,17,4229
2275,17,5290
2275,17,1708
2275,17,5087
2275,17,3136
2275,17,5355
4641,564,4685
488,56,2443
488,56,5586
488,56,4313
488,56,2612
488,56,5284
488,56,5661
2144,74,3705
4643,564,4685
4644,125,271
1062,290,2356
3964,468,2900
3964,468,4193
1346,26,2638
1346,26,3272
1346,26,5259
758,1153,3426
4645,288,2782
4645,288,667
1084,8,5185
1084,8,5148
1084,8,847
640,17,765
640,17,4229
640,17,5290
640,17,1708
640,17,5087
640,17,3136
640,17,5355
3992,344,5400
321,961,1750
321,961,4062
1959,17,765
1959,17,4229
1959,17,5290
1959,17,1708
1959,17,5087
1959,17,3136
1959,17,5355
135,48,2661
135,48,4640
135,48,4966
19,8,5185
19,8,5148
19,8,847
1495,21,3070
572,77,5628
572,77,5484
417,291,1048
2311,67,1301
359,325,53
359,325,3471
359,325,4838
5,8,5185
5,8,5148
5,8,847
380,1057,3114
1839,21,3070
892,8,5185
892,8,5148
892,8,847
4649,366,1853
4649,366,2477
141,169,5371
747,869,1931
89,17,765
89,17,4229
89,17,5290
89,17,1708
89,17,5087
89,17,3136
89,17,5355
315,1046,3091
1627,534,5638
913,1250,4553
913,1250,2340
913,1250,2827
913,1250,2793
913,1250,741
913,1250,4273
913,1250,3052
913,1250,399
913,1250,3060
913,1250,2025
4650,756,3583
4651,125,271
744,353,5522
1377,55,4977
3711,56,2443
3711,56,5586
3711,56,4313
3711,56,2612
3711,56,5284
3711,56,5661
794,17,765
794,17,4229
794,17,5290
794,17,1708
794,17,5087
794,17,3136
794,17,5355
322,112,1141
322,112,3721
322,112,2159
322,112,1212
4652,804,2211
151,392,4105
169,565,389
169,565,3007
169,565,5311
402,35,5260
402,35,2241
402,2182,5499
4653,427,3872
4653,427,1581
1909,679,1283
1909,679,2204
1909,679,5015
1909,679,852
1909,679,2654
1909,679,5619
1909,679,2161
1909,679,843
1909,679,1424
1909,679,4631
1909,679,224
857,74,3705
1803,2183,2526
1803,2183,4743
1778,1681,110
2325,366,1853
2325,366,2477
604,328,4784
315,534,5638
2065,100,3292
2679,61,5630
2679,61,528
2679,61,5649
744,106,1501
1092,356,4298
1092,356,5107
1092,356,5664
1721,98,2904
837,453,20
837,453,5675
4657,370,4952
4657,370,2232
863,845,537
4285,177,1888
2258,692,5123
1415,838,5534
1415,838,262
1415,838,3694
898,6,4293
462,17,765
462,17,4229
462,17,5290
462,17,1708
462,17,5087
462,17,3136
462,17,5355
4661,1251,3318
187,45,5634
187,45,3146
4257,6,4293
3278,168,547
1345,57,2085
1345,57,2521
1345,57,4813
4663,822,585
4663,822,1207
4663,822,4572
4664,89,5105
4664,89,5474
544,139,1929
4665,781,413
3830,8,5185
3830,8,5148
3830,8,847
707,45,5634
707,45,3146
311,534,5638
1143,508,1441
2863,54,2071
2863,54,5365
4667,278,4032
4667,278,3003
4667,278,5220
4667,278,4589
4667,278,4115
4668,192,1739
254,342,4610
729,407,5493
1849,1322,688
4670,17,765
4670,17,4229
4670,17,5290
4670,17,1708
4670,17,5087
4670,17,3136
4670,17,5355
4671,89,5105
4671,89,5474
440,21,3070
4672,1000,4903
4672,1000,4869
4672,1000,4210
2235,261,5443
488,48,2661
488,48,4640
488,48,4966
4673,166,2004
4673,166,5466
286,639,2836
1103,493,825
1103,493,2368
1103,493,379
259,26,2638
259,26,3272
259,26,5259
1626,261,5443
496,2187,4845
496,2187,2493
496,2187,106
496,2187,1557
496,2187,1643
496,2187,887
200,1266,2265
200,1266,3698
9,56,2443
9,56,5586
9,56,4313
9,56,2612
9,56,5284
9,56,5661
1552,17,765
1552,17,4229
1552,17,5290
1552,17,1708
1552,17,5087
1552,17,3136
1552,17,5355
1418,17,765
1418,17,4229
1418,17,5290
1418,17,1708
1418,17,5087
1418,17,3136
1418,17,5355
15,2042,2756
2663,77,5628
2663,77,5484
5,56,2443
5,56,5586
5,56,4313
5,56,2612
5,56,5284
5,56,5661
4675,1269,3322
4675,1269,5446
4675,1269,4830
4675,1269,1254
2740,56,2443
2740,56,5586
2740,56,4313
2740,56,2612
2740,56,5284
2740,56,5661
16,226,1675
16,226,5396
16,226,5513
4676,537,4964
4676,537,4924
4676,537,311
4676,537,1688
582,17,765
582,17,4229
582,17,5290
582,17,1708
582,17,5087
582,17,3136
582,17,5355
3033,2191,3440
3033,2191,1367
3033,2191,3955
3033,2191,5533
3033,2191,1287
409,290,2356
3131,17,765
3131,17,4229
3131,17,5290
3131,17,1708
3131,17,5087
3131,17,3136
3131,17,5355
620,45,5634
620,45,3146
581,8,5185
581,8,5148
581,8,847
413,1855,1834
413,1855,4825
521,17,765
521,17,4229
521,17,5290
521,17,1708
521,17,5087
521,17,3136
521,17,5355
621,62,5101
667,57,2085
667,57,2521
667,57,4813
4680,159,5315
4680,159,5082
4680,159,1206
4680,159,5207
4680,159,5500
4680,159,148
185,334,378
1480,1409,1950
1446,1627,363
4685,467,5585
4685,467,3922
4631,241,805
4631,241,3924
4631,241,3618
4631,241,4752
4631,241,2289
4631,241,4226
4631,241,4326
4631,241,4841
4631,241,5404
4631,241,5527
1148,724,4692
2142,17,765
2142,17,4229
2142,17,5290
2142,17,1708
2142,17,5087
2142,17,3136
2142,17,5355
4687,697,1755
845,8,5185
845,8,5148
845,8,847
3797,518,4112
4688,53,3928
4688,53,5211
176,459,5117
176,459,3258
176,459,928
2065,21,3070
401,1926,1432
4689,370,4952
4689,370,2232
635,134,3088
909,17,765
909,17,4229
909,17,5290
909,17,1708
909,17,5087
909,17,3136
909,17,5355
4690,962,1454
4691,215,3634
4691,215,477
4691,215,2998
4691,215,1305
1640,737,3713
357,74,3705
602,2196,2743
602,2196,2817
739,2197,2886
739,2197,4805
739,2197,5477
449,534,5638
627,459,5117
627,459,3258
627,459,928
2771,166,2004
2771,166,5466
1619,356,4298
1619,356,5107
1619,356,5664
44,2199,2908
225,325,53
225,325,3471
225,325,4838
856,57,2085
856,57,2521
856,57,4813
4609,26,2638
4609,26,3272
4609,26,5259
994,2200,1998
34,221,2432
4697,366,1853
4697,366,2477
200,1623,5581
200,1623,5113
311,329,159
311,329,4837
1213,1118,3373
4698,326,5344
2094,273,1518
173,2202,1831
173,2202,2325
391,759,124
4700,359,4451
801,8,5185
801,8,5148
801,8,847
4701,125,271
153,100,3292
119,171,2509
119,171,5061
119,171,1753
1491,21,3070
2632,17,765
2632,17,4229
2632,17,5290
2632,17,1708
2632,17,5087
2632,17,3136
2632,17,5355
791,397,5304
507,21,3070
189,17,765
189,17,4229
189,17,5290
189,17,1708
189,17,5087
189,17,3136
189,17,5355
1566,57,2085
1566,57,2521
1566,57,4813
1444,17,765
1444,17,4229
1444,17,5290
1444,17,1708
1444,17,5087
1444,17,3136
1444,17,5355
1169,17,765
1169,17,4229
1169,17,5290
1169,17,1708
1169,17,5087
1169,17,3136
1169,17,5355
4704,511,194
4704,511,725
4704,511,759
4392,8,5185
4392,8,5148
4392,8,847
907,17,765
907,17,4229
907,17,5290
907,17,1708
907,17,5087
907,17,3136
907,17,5355
1418,692,5123
725,245,1386
1699,8,5185
1699,8,5148
1699,8,847
2947,1703,1570
303,48,2661
303,48,4640
303,48,4966
1802,2203,2806
484,534,5638
173,2204,1324
345,8,5185
345,8,5148
345,8,847
1436,17,765
1436,17,4229
1436,17,5290
1436,17,1708
1436,17,5087
1436,17,3136
1436,17,5355
1877,125,271
1303,860,845
1303,860,464
1303,860,3032
4707,112,1141
4707,112,3721
4707,112,2159
4707,112,1212
506,74,3705
521,46,5486
4709,92,591
4710,610,4405
4710,610,5362
4710,610,5071
4710,610,581
1345,17,765
1345,17,4229
1345,17,5290
1345,17,1708
1345,17,5087
1345,17,3136
1345,17,5355
294,1933,4733
744,169,5371
2765,2205,4446
1270,17,765
1270,17,4229
1270,17,5290
1270,17,1708
1270,17,5087
1270,17,3136
1270,17,5355
3846,160,4277
3846,160,3094
3846,160,5408
3846,160,2298
3846,160,5023
3846,160,3662
4714,706,721
4714,706,2038
2947,659,3123
1201,1057,3114
3509,1195,2943
4715,497,913
4715,497,5348
4715,497,4159
4715,497,769
2383,58,4237
2383,58,2097
4717,403,182
4717,403,4157
100,48,2661
100,48,4640
100,48,4966
739,679,1283
739,679,2204
739,679,5015
739,679,852
739,679,2654
739,679,5619
739,679,2161
739,679,843
739,679,1424
739,679,4631
739,679,224
828,233,3176
1558,57,2085
1558,57,2521
1558,57,4813
1634,166,2004
1634,166,5466
4722,502,5637
4722,502,5648
4722,502,5651
40,286,4939
4723,2208,4724
251,221,2432
1050,17,765
1050,17,4229
1050,17,5290
1050,17,1708
1050,17,5087
1050,17,3136
1050,17,5355
4724,403,182
4724,403,4157
3102,74,3705
509,58,4237
509,58,2097
4725,453,20
4725,453,5675
990,8,5185
990,8,5148
990,8,847
909,445,3268
4726,370,4952
4726,370,2232
1589,17,765
1589,17,4229
1589,17,5290
1589,17,1708
1589,17,5087
1589,17,3136
1589,17,5355
1345,509,3866
1345,509,4409
1345,509,3801
1345,509,2557
847,286,4939
3332,17,765
3332,17,4229
3332,17,5290
3332,17,1708
3332,17,5087
3332,17,3136
3332,17,5355
3052,898,1276
3052,898,874
3052,898,5495
138,261,5443
6,356,4298
6,356,5107
6,356,5664
472,74,3705
4732,192,1739
1624,160,4277
1624,160,3094
1624,160,5408
1624,160,2298
1624,160,5023
1624,160,3662
340,230,353
4734,2209,4348
4734,2209,1767
4734,2209,3232
324,261,5443
2994,17,765
2994,17,4229
2994,17,5290
2994,17,1708
2994,17,5087
2994,17,3136
2994,17,5355
1156,963,4417
723,2210,5063
723,2210,5297
1794,1314,3878
1794,1314,1877
4736,326,5344
3027,8,5185
3027,8,5148
3027,8,847
3389,65,284
3389,65,415
3389,65,5660
4737,977,4655
4737,977,1172
4737,977,5653
4737,977,484
679,329,159
679,329,4837
773,169,5371
2369,597,3477
2369,597,468
2369,597,1891
2369,597,2086
2369,597,5669
2369,597,2
359,56,2443
359,56,5586
359,56,4313
359,56,2612
359,56,5284
359,56,5661
4738,159,5315
4738,159,5082
4738,159,1206
4738,159,5207
4738,159,5500
4738,159,148
4741,933,1151
4741,933,4793
4742,537,4964
4742,537,4924
4742,537,311
4742,537,1688
780,707,5380
780,707,4003
1053,326,5344
3417,2211,3708
3417,2211,549
2493,17,765
2493,17,4229
2493,17,5290
2493,17,1708
2493,17,5087
2493,17,3136
2493,17,5355
888,17,765
888,17,4229
888,17,5290
888,17,1708
888,17,5087
888,17,3136
888,17,5355
201,502,5637
201,502,5648
201,502,5651
100,8,5185
100,8,5148
100,8,847
98,257,3572
98,257,2823
1112,17,765
1112,17,4229
1112,17,5290
1112,17,1708
1112,17,5087
1112,17,3136
1112,17,5355
2345,26,2638
2345,26,3272
2345,26,5259
2783,22,2101
2783,22,4178
2783,22,2385
2783,22,4291
1341,300,3255
1341,300,27
1341,300,1088
1341,300,5384
2761,17,765
2761,17,4229
2761,17,5290
2761,17,1708
2761,17,5087
2761,17,3136
2761,17,5355
4746,537,4964
4746,537,4924
4746,537,311
4746,537,1688
3958,112,1141
3958,112,3721
3958,112,2159
3958,112,1212
4747,746,3303
850,326,5344
1297,209,1879
1297,209,4419
1297,209,2429
226,692,5123
445,17,765
445,17,4229
445,17,5290
445,17,1708
445,17,5087
445,17,3136
445,17,5355
279,56,2443
279,56,5586
279,56,4313
279,56,2612
279,56,5284
279,56,5661
313,328,4784
1068,213,2471
544,781,413
736,21,3070
164,6,4293
17,692,5123
362,534,5638
176,57,2085
176,57,2521
176,57,4813
2302,17,765
2302,17,4229
2302,17,5290
2302,17,1708
2302,17,5087
2302,17,3136
2302,17,5355
402,534,5638
4419,14,2814
2078,17,765
2078,17,4229
2078,17,5290
2078,17,1708
2078,17,5087
2078,17,3136
2078,17,5355
8,56,2443
8,56,5586
8,56,4313
8,56,2612
8,56,5284
8,56,5661
789,145,5356
240,261,5443
4755,125,271
995,1445,775
995,1445,2852
4756,1327,1666
4756,1327,2300
4756,1327,1220
200,17,765
200,17,4229
200,17,5290
200,17,1708
200,17,5087
200,17,3136
200,17,5355
3737,17,765
3737,17,4229
3737,17,5290
3737,17,1708
3737,17,5087
3737,17,3136
3737,17,5355
544,2217,5183
794,1278,5253
